"","id","vendor_id","pickup_datetime","dropoff_datetime","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration"
"814184","id1085285",1,"2016-04-07 11:08:25","2016-04-07 11:21:38",1,-73.9904403686523,40.7563667297363,-74.0066375732422,40.7521171569824,"N",793
"951610","id3879131",2,"2016-04-30 23:28:03","2016-04-30 23:36:10",2,-73.9890441894531,40.7585258483887,-73.9699249267578,40.7600517272949,"N",487
"263177","id3367750",1,"2016-01-27 06:59:44","2016-01-27 07:04:55",1,-74.0062103271484,40.7485618591309,-73.9938659667969,40.7411689758301,"N",311
"416408","id0008705",2,"2016-02-18 22:45:45","2016-02-18 23:03:13",1,-74.0021514892578,40.7297554016113,-73.9520492553711,40.786491394043,"N",1048
"1430910","id2365523",2,"2016-05-03 07:37:17","2016-05-03 09:22:40",1,-73.7899322509766,40.6472396850586,-73.9858779907227,40.7595481872559,"N",6323
"1016570","id0590609",2,"2016-02-06 19:08:57","2016-02-06 19:20:13",1,-73.9795684814453,40.7526588439941,-73.9839553833008,40.7651634216309,"N",676
"175765","id2008619",2,"2016-03-19 15:10:20","2016-03-19 15:22:59",1,-73.9817733764648,40.7684516906738,-73.9791564941406,40.7651824951172,"N",759
"236434","id1594470",1,"2016-02-21 16:07:47","2016-02-21 16:23:50",1,-74.0071792602539,40.7047271728516,-73.98828125,40.7266120910645,"N",963
"1154153","id2089396",1,"2016-06-04 21:26:29","2016-06-04 21:39:40",1,-73.9677124023438,40.7558746337891,-73.9882431030273,40.7641334533691,"N",791
"792408","id2574451",2,"2016-05-18 09:07:42","2016-05-18 09:18:19",1,-73.9927597045898,40.7124137878418,-74.008659362793,40.7028312683105,"N",637
"81899","id2906252",1,"2016-05-09 09:40:07","2016-05-09 09:47:31",1,-73.9799041748047,40.7267723083496,-73.9813842773438,40.7145118713379,"N",444
"345790","id2223304",2,"2016-04-20 13:58:58","2016-04-20 14:48:24",6,-73.7819213867188,40.6447296142578,-73.9791946411133,40.7461738586426,"N",2966
"248958","id1598340",1,"2016-01-13 12:54:44","2016-01-13 13:06:12",2,-73.9726409912109,40.7435646057129,-74.0150451660156,40.7102928161621,"N",688
"268091","id2693890",1,"2016-06-08 22:15:43","2016-06-08 22:50:13",1,-73.9878158569336,40.7539367675781,-73.9737014770508,40.6492881774902,"N",2070
"1131469","id1846280",1,"2016-06-29 12:46:38","2016-06-29 13:04:18",1,-73.9658813476562,40.7543869018555,-73.9788665771484,40.7632637023926,"N",1060
"99665","id2623460",1,"2016-06-11 09:13:40","2016-06-11 09:24:42",3,-74.0139541625977,40.7130241394043,-73.9914703369141,40.7333831787109,"N",662
"1058456","id3620091",1,"2016-05-07 19:38:40","2016-05-07 19:43:16",2,-73.9887008666992,40.7212791442871,-73.9885482788086,40.7267456054688,"N",276
"213869","id3469691",1,"2016-02-14 12:14:09","2016-02-14 12:23:29",1,-73.9832000732422,40.7614479064941,-73.9958343505859,40.743896484375,"N",560
"727492","id2019378",2,"2016-04-10 09:06:23","2016-04-10 09:15:17",1,-73.9472503662109,40.7842826843262,-73.9661407470703,40.7650947570801,"N",534
"758165","id3673114",1,"2016-05-08 11:33:43","2016-05-08 12:03:45",3,-73.8731536865234,40.7742042541504,-73.9933242797852,40.7523727416992,"Y",1802
"1107185","id0049684",2,"2016-05-06 20:31:18","2016-05-06 20:42:13",1,-73.9886322021484,40.7459106445312,-73.9937133789062,40.7517700195312,"N",655
"1223183","id3571151",2,"2016-06-01 11:50:23","2016-06-01 11:50:40",3,-73.9731292724609,40.7579383850098,-73.9732971191406,40.7579193115234,"N",17
"381073","id0766670",1,"2016-04-16 13:01:12","2016-04-16 13:09:12",1,-73.9977264404297,40.7566947937012,-73.98486328125,40.7649917602539,"N",480
"1012410","id3123710",1,"2016-01-09 17:55:24","2016-01-09 18:35:23",1,-74.0024185180664,40.7500457763672,-73.9092483520508,40.8882942199707,"N",2399
"489817","id3733734",2,"2016-04-04 03:24:38","2016-04-04 03:30:21",1,-73.9940872192383,40.7266654968262,-74.0016860961914,40.7305870056152,"N",343
"1209613","id0625248",2,"2016-01-14 13:34:19","2016-01-14 13:48:34",1,-73.9857177734375,40.7271614074707,-74.0171356201172,40.7054061889648,"N",855
"725070","id1742498",1,"2016-05-26 19:57:17","2016-05-26 20:10:50",1,-73.9676361083984,40.765941619873,-73.9919967651367,40.749080657959,"N",813
"1128580","id1976420",1,"2016-02-12 17:52:18","2016-02-12 18:01:33",1,-73.9977722167969,40.7617340087891,-73.9908828735352,40.7506637573242,"N",555
"810595","id0605126",1,"2016-04-10 14:21:03","2016-04-10 14:30:51",1,-73.9891967773438,40.7581367492676,-73.9846649169922,40.7622261047363,"N",588
"400235","id3871643",1,"2016-05-10 18:33:44","2016-05-10 19:09:32",3,-73.7879638671875,40.6416358947754,-73.9477310180664,40.7786712646484,"N",2148
"1269719","id2571498",2,"2016-04-01 19:17:38","2016-04-01 19:33:56",2,-73.9684295654297,40.7572593688965,-73.9836730957031,40.7574501037598,"N",978
"1210733","id0313564",1,"2016-01-30 13:00:51","2016-01-30 13:08:03",2,-73.9892959594727,40.7419662475586,-73.9953002929688,40.7395935058594,"N",432
"282226","id0354816",2,"2016-02-28 08:36:06","2016-02-28 08:39:28",1,-73.9823532104492,40.7640533447266,-73.9914016723633,40.7501182556152,"N",202
"1333397","id1524579",1,"2016-01-08 17:07:53","2016-01-08 17:19:05",2,-73.983512878418,40.7658462524414,-73.9931182861328,40.7546806335449,"N",672
"743229","id1230343",1,"2016-03-02 13:35:11","2016-03-02 14:23:38",2,-73.9800643920898,40.7549438476562,-74.0345993041992,40.6283149719238,"N",2907
"316388","id2231470",2,"2016-05-14 00:35:02","2016-05-14 01:05:24",4,-73.9927520751953,40.7198181152344,-73.9380264282227,40.80712890625,"N",1822
"117206","id2439430",2,"2016-02-09 22:17:14","2016-02-09 22:26:30",4,-73.9855880737305,40.7232818603516,-74.005256652832,40.7285575866699,"N",556
"351855","id1187499",2,"2016-06-24 22:44:43","2016-06-24 22:57:02",5,-73.9741821289062,40.7537536621094,-73.9954528808594,40.7282409667969,"N",739
"51341","id1806021",2,"2016-02-29 15:57:39","2016-02-29 16:05:07",1,-73.9969635009766,40.7372016906738,-73.9820327758789,40.7575187683105,"N",448
"728275","id1667065",1,"2016-03-26 15:41:59","2016-03-26 15:46:48",1,-73.9857940673828,40.7472915649414,-73.981559753418,40.7578163146973,"N",289
"741372","id3988879",2,"2016-04-30 11:30:12","2016-04-30 11:43:45",2,-73.9608383178711,40.7722282409668,-73.9754333496094,40.7522315979004,"N",813
"349206","id3251782",2,"2016-02-13 10:11:44","2016-02-13 10:24:29",3,-74.0042495727539,40.7380485534668,-73.9787292480469,40.755931854248,"N",765
"216850","id3595579",1,"2016-04-12 13:21:53","2016-04-12 14:04:32",1,-73.9961395263672,40.7322311401367,-73.9706344604492,40.7867774963379,"N",2559
"2892","id1538728",2,"2016-05-27 23:45:21","2016-05-28 00:16:44",1,-73.9931182861328,40.7477531433105,-73.9420013427734,40.8146934509277,"N",1883
"647275","id3545735",2,"2016-04-20 19:44:21","2016-04-20 20:10:34",5,-73.8730010986328,40.7741584777832,-73.9849624633789,40.7587509155273,"N",1573
"569087","id3975084",2,"2016-04-21 19:58:38","2016-04-21 20:25:01",1,-73.8748092651367,40.774040222168,-73.9769821166992,40.7799224853516,"N",1583
"1440808","id3933521",2,"2016-03-29 12:01:24","2016-03-29 12:08:31",1,-73.969367980957,40.7664947509766,-73.9562835693359,40.7842788696289,"N",427
"1140761","id2130425",2,"2016-01-20 11:51:37","2016-01-20 12:01:26",1,-73.9814834594727,40.7802581787109,-73.9546051025391,40.787296295166,"N",589
"673534","id2878689",1,"2016-05-18 20:32:59","2016-05-18 20:55:23",1,-73.9894485473633,40.7420120239258,-73.9543914794922,40.7839202880859,"N",1344
"975941","id1558878",2,"2016-05-23 10:09:45","2016-05-23 10:14:51",4,-73.9943008422852,40.750358581543,-74.0057830810547,40.7510185241699,"N",306
"1032405","id1369494",2,"2016-03-25 21:29:28","2016-03-25 21:36:34",5,-73.9792327880859,40.7523460388184,-73.9819793701172,40.7407073974609,"N",426
"889789","id0172721",1,"2016-02-22 07:22:16","2016-02-22 07:46:38",1,-73.9822845458984,40.7746467590332,-74.0132446289062,40.717414855957,"N",1462
"253308","id1284154",2,"2016-06-13 12:02:01","2016-06-13 12:18:34",1,-73.9802627563477,40.7600212097168,-74.0029525756836,40.7603416442871,"N",993
"468789","id0602572",2,"2016-02-22 13:16:40","2016-02-22 13:26:07",1,-73.9673080444336,40.763671875,-73.9806137084961,40.7741012573242,"N",567
"487278","id2479688",2,"2016-01-17 08:14:25","2016-01-17 08:19:41",3,-73.9724426269531,40.7567901611328,-73.9911193847656,40.7556114196777,"N",316
"36500","id1346888",2,"2016-01-29 07:54:59","2016-01-29 08:11:50",1,-73.9714279174805,40.7572288513184,-73.9976272583008,40.7246894836426,"N",1011
"1120629","id1556539",2,"2016-02-07 06:20:15","2016-02-07 06:55:15",1,-73.7767791748047,40.6450881958008,-73.8809127807617,40.7436408996582,"N",2100
"781729","id3173687",2,"2016-03-12 04:35:54","2016-03-12 04:47:49",1,-73.988037109375,40.7648887634277,-73.9563293457031,40.8186187744141,"N",715
"866343","id1300088",1,"2016-02-25 13:24:48","2016-02-25 13:44:30",1,-73.9735794067383,40.747974395752,-73.9911041259766,40.7657241821289,"N",1182
"559442","id2696776",2,"2016-01-02 14:12:46","2016-01-02 14:19:13",1,-73.9830932617188,40.7668495178223,-73.9696807861328,40.7537307739258,"N",387
"949118","id1809272",2,"2016-02-07 01:29:16","2016-02-07 01:39:34",5,-73.978141784668,40.757740020752,-73.9960708618164,40.7266006469727,"N",618
"935111","id3057095",1,"2016-01-25 18:53:59","2016-01-25 19:09:17",1,-73.9578247070312,40.7653732299805,-73.9400253295898,40.8063278198242,"N",918
"897110","id2195462",2,"2016-05-25 17:11:35","2016-05-25 17:16:50",1,-73.9683380126953,40.7650032043457,-73.960563659668,40.7681617736816,"N",315
"47819","id2923153",1,"2016-01-09 01:46:37","2016-01-09 01:55:06",1,-73.9852142333984,40.7473526000977,-73.983154296875,40.7629699707031,"N",509
"1313898","id2930518",1,"2016-06-13 10:53:18","2016-06-13 11:03:28",1,-73.9917984008789,40.7502937316895,-74.0075759887695,40.7176704406738,"N",610
"693942","id0823115",1,"2016-04-03 14:04:59","2016-04-03 14:16:06",1,-73.9644012451172,40.7565803527832,-73.9471740722656,40.7801208496094,"N",667
"329448","id0600427",2,"2016-06-22 13:26:39","2016-06-22 14:07:49",1,-73.9822845458984,40.7626571655273,-74.0116882324219,40.7046508789062,"N",2470
"23209","id3863668",2,"2016-04-28 14:37:05","2016-04-28 14:45:35",1,-73.9523620605469,40.772590637207,-73.9546203613281,40.7874870300293,"N",510
"575455","id2690275",1,"2016-05-18 07:37:31","2016-05-18 08:00:33",2,-73.9875946044922,40.7218971252441,-73.872314453125,40.7743110656738,"N",1382
"1397900","id0712584",2,"2016-01-20 11:49:31","2016-01-20 11:52:11",1,-73.9754943847656,40.7922134399414,-73.980583190918,40.7858276367188,"N",160
"487392","id0961058",2,"2016-04-27 20:04:12","2016-04-27 20:11:01",1,-73.99951171875,40.6748313903809,-73.9830322265625,40.6766395568848,"N",409
"1344315","id2457702",1,"2016-02-10 16:23:42","2016-02-10 16:31:44",1,-73.9816284179688,40.7468795776367,-73.986572265625,40.7330627441406,"N",482
"230089","id1961927",1,"2016-05-11 11:16:27","2016-05-11 11:32:13",2,-73.9805450439453,40.757022857666,-74.0012054443359,40.7626647949219,"N",946
"924434","id1279149",2,"2016-05-08 19:31:07","2016-05-08 19:36:46",3,-73.9549102783203,40.7862548828125,-73.9388732910156,40.7995758056641,"N",339
"210284","id1209310",1,"2016-03-28 20:12:04","2016-03-28 20:30:06",2,-73.8627471923828,40.768985748291,-73.9627914428711,40.7634048461914,"N",1082
"645000","id2818452",1,"2016-04-02 13:25:23","2016-04-02 13:35:01",4,-73.9786148071289,40.7726631164551,-73.9536819458008,40.7720184326172,"N",578
"206047","id3332000",2,"2016-05-20 19:51:55","2016-05-20 19:57:18",1,-73.9551696777344,40.7793312072754,-73.9490661621094,40.7715911865234,"N",323
"516825","id0095886",1,"2016-04-27 15:06:15","2016-04-27 15:17:31",1,-73.9812850952148,40.7414093017578,-73.9751663208008,40.7549667358398,"N",676
"1110315","id0660464",2,"2016-03-22 22:18:24","2016-03-22 22:25:49",5,-73.9732131958008,40.7489700317383,-73.9898910522461,40.7271690368652,"N",445
"1204751","id0153027",1,"2016-05-05 12:09:44","2016-05-05 12:26:47",1,-73.9871292114258,40.7249603271484,-73.9822845458984,40.7487831115723,"N",1023
"614175","id2925223",2,"2016-04-27 23:46:44","2016-04-28 00:08:43",1,-73.9843673706055,40.757942199707,-73.9612884521484,40.7644271850586,"N",1319
"802498","id3700234",1,"2016-06-10 13:21:03","2016-06-10 13:28:14",1,-73.9848709106445,40.7280158996582,-73.9955520629883,40.7326469421387,"N",431
"1282001","id1029437",1,"2016-06-24 15:26:36","2016-06-24 15:35:45",1,-73.9772186279297,40.7643547058105,-73.9588088989258,40.7687530517578,"N",549
"872927","id0789254",2,"2016-01-11 06:41:28","2016-01-11 06:52:39",5,-73.9455490112305,40.7785186767578,-73.9809188842773,40.7533187866211,"N",671
"231263","id0313204",2,"2016-06-30 08:21:25","2016-06-30 08:24:38",1,-73.980094909668,40.7486152648926,-73.9748458862305,40.7557792663574,"N",193
"1447754","id1295656",2,"2016-05-26 17:25:10","2016-05-26 17:28:46",1,-73.9847412109375,40.7434120178223,-73.9869232177734,40.739086151123,"N",216
"1424581","id2307938",2,"2016-03-13 19:47:03","2016-03-13 19:48:41",5,-74.0055999755859,40.73876953125,-74.0031280517578,40.7342185974121,"N",98
"1386877","id1979988",1,"2016-06-26 23:35:11","2016-06-26 23:55:38",1,-73.9884567260742,40.7638130187988,-73.9157791137695,40.7628479003906,"N",1227
"1295077","id2561604",2,"2016-06-25 13:36:47","2016-06-25 13:53:13",3,-73.9733505249023,40.7560958862305,-74.0004577636719,40.7580337524414,"N",986
"532683","id2699038",1,"2016-05-20 01:55:02","2016-05-20 01:55:14",1,-73.9938812255859,40.7272872924805,-73.993896484375,40.7272872924805,"N",12
"562254","id2269746",1,"2016-01-21 16:44:27","2016-01-21 16:53:44",1,-73.9514846801758,40.7700309753418,-73.9764709472656,40.7396926879883,"N",557
"612336","id1957042",1,"2016-03-12 23:42:28","2016-03-13 00:02:32",2,-73.9913177490234,40.7276496887207,-74.0041351318359,40.751895904541,"N",1204
"379279","id1946550",2,"2016-01-29 10:38:31","2016-01-29 10:55:18",1,-73.9575576782227,40.7656707763672,-73.9769592285156,40.7379035949707,"N",1007
"998229","id3287266",2,"2016-05-19 08:16:07","2016-05-19 08:30:06",1,-73.9790115356445,40.7363204956055,-73.9674377441406,40.7598686218262,"N",839
"1401666","id0805459",2,"2016-05-01 15:07:32","2016-05-01 15:18:58",2,-73.9813842773438,40.763313293457,-73.9724426269531,40.7557487487793,"N",686
"305948","id3935679",2,"2016-03-20 23:00:52","2016-03-20 23:13:28",1,-73.9940490722656,40.7513885498047,-73.9538192749023,40.7786903381348,"N",756
"412197","id2534756",2,"2016-05-08 21:55:13","2016-05-08 22:05:13",2,-73.9882507324219,40.7688484191895,-73.990852355957,40.7514114379883,"N",600
"1174226","id3482102",2,"2016-03-16 15:07:47","2016-03-16 15:37:38",1,-74.0123519897461,40.7043151855469,-73.9774017333984,40.756908416748,"N",1791
"936066","id3390738",2,"2016-01-21 22:32:08","2016-01-21 22:41:55",1,-73.9988632202148,40.707763671875,-74.0106201171875,40.7017517089844,"N",587
"1050736","id2416191",2,"2016-05-07 15:05:06","2016-05-07 15:13:16",2,-73.9870071411133,40.7252311706543,-73.9786987304688,40.7450790405273,"N",490
"529551","id2627009",2,"2016-03-21 18:37:51","2016-03-21 18:45:42",2,-73.9757232666016,40.7513999938965,-73.9861602783203,40.7519607543945,"N",471
"1308440","id3524501",2,"2016-03-26 18:51:12","2016-03-26 19:03:34",1,-73.9802932739258,40.7603187561035,-73.9556579589844,40.779541015625,"N",742
"144940","id0210471",2,"2016-06-14 08:33:49","2016-06-14 08:41:17",1,-73.9897003173828,40.7202682495117,-73.9795074462891,40.7356719970703,"N",448
"728182","id1305989",1,"2016-05-22 22:56:37","2016-05-22 23:16:21",1,-73.9962158203125,40.7434463500977,-73.9868545532227,40.7137451171875,"N",1184
"17268","id1720257",1,"2016-04-07 21:05:08","2016-04-07 21:24:50",1,-73.9892120361328,40.7302627563477,-73.9970626831055,40.7636680603027,"N",1182
"780913","id1523739",1,"2016-02-03 18:06:45","2016-02-03 18:15:29",1,-73.9764862060547,40.739860534668,-73.9783248901367,40.7515106201172,"N",524
"1218273","id1678222",1,"2016-02-10 17:14:54","2016-02-10 17:19:05",1,-73.9941940307617,40.7615814208984,-73.9868087768555,40.777042388916,"N",251
"111136","id0325120",2,"2016-06-04 22:52:02","2016-06-04 22:59:56",3,-73.9796371459961,40.7811317443848,-73.9592132568359,40.7726898193359,"N",474
"987309","id0802327",2,"2016-05-09 10:24:09","2016-05-09 10:28:47",1,-73.9666442871094,40.7617492675781,-73.9559783935547,40.7679901123047,"N",278
"1221151","id3876387",1,"2016-02-17 15:42:23","2016-02-17 16:19:18",1,-73.9938354492188,40.7511405944824,-73.8653030395508,40.7706680297852,"N",2215
"586769","id2415787",1,"2016-01-18 07:11:31","2016-01-18 07:18:46",1,-73.9486083984375,40.7821807861328,-73.9637985229492,40.7713928222656,"N",435
"1389778","id1752908",2,"2016-03-31 21:19:18","2016-03-31 21:24:00",1,-73.9757537841797,40.7547836303711,-73.9698715209961,40.7521667480469,"N",282
"1058986","id1160926",2,"2016-04-26 16:20:41","2016-04-26 16:26:07",2,-73.9821624755859,40.7312889099121,-73.9921875,40.7310333251953,"N",326
"1435063","id0545568",1,"2016-05-19 19:03:45","2016-05-19 19:18:47",1,-73.9486923217773,40.770637512207,-73.9840621948242,40.7443313598633,"N",902
"732548","id0744044",2,"2016-05-29 18:58:18","2016-05-29 19:14:24",3,-73.9994964599609,40.7610816955566,-73.9566802978516,40.7715110778809,"N",966
"424959","id2560910",1,"2016-05-07 00:09:38","2016-05-07 00:27:09",2,-73.9890975952148,40.7215194702148,-73.9547424316406,40.774974822998,"N",1051
"3010","id3730474",2,"2016-02-29 06:11:43","2016-02-29 06:17:10",1,-73.9769821166992,40.7411575317383,-73.9919891357422,40.7494697570801,"N",327
"1090226","id3470154",1,"2016-06-05 12:35:40","2016-06-05 12:36:50",1,-73.9896469116211,40.7508201599121,-73.9892196655273,40.7505722045898,"N",70
"1450067","id2208909",2,"2016-05-19 15:41:49","2016-05-19 15:53:48",1,-73.9782180786133,40.7484130859375,-73.9868392944336,40.7557983398438,"N",719
"610066","id3296349",1,"2016-06-21 08:35:45","2016-06-21 08:44:56",1,-73.9928665161133,40.7430076599121,-73.9853210449219,40.7418975830078,"N",551
"1310549","id2048967",2,"2016-03-03 11:04:47","2016-03-03 11:39:23",1,-73.8733062744141,40.7739143371582,-73.9835739135742,40.7600135803223,"N",2076
"23648","id1541691",2,"2016-01-11 10:22:25","2016-01-11 10:37:09",1,-73.9802017211914,40.782657623291,-73.9939117431641,40.7523384094238,"N",884
"1084435","id2803701",1,"2016-04-21 10:17:54","2016-04-21 10:34:16",1,-73.9557342529297,40.7831611633301,-73.9817199707031,40.7720603942871,"N",982
"1094676","id0312523",2,"2016-04-24 16:04:03","2016-04-24 16:16:40",6,-73.982177734375,40.7736701965332,-73.97509765625,40.7563705444336,"N",757
"782230","id1447369",1,"2016-06-19 17:10:54","2016-06-19 17:26:32",2,-73.9857940673828,40.7229766845703,-74.0073394775391,40.7410202026367,"N",938
"476707","id3311379",1,"2016-04-14 00:49:56","2016-04-14 01:08:15",1,-73.9909210205078,40.7185745239258,-74.008171081543,40.6814727783203,"N",1099
"1150657","id3793413",1,"2016-05-15 23:07:48","2016-05-15 23:13:10",1,-73.9569854736328,40.7743034362793,-73.9775466918945,40.7862586975098,"N",322
"143291","id2859509",2,"2016-03-21 08:56:11","2016-03-21 09:08:25",4,-73.9822769165039,40.7732582092285,-73.9778594970703,40.7574501037598,"N",734
"76098","id3401788",1,"2016-03-07 14:37:50","2016-03-07 14:46:03",1,-73.9693222045898,40.790397644043,-73.9649124145508,40.7993087768555,"N",493
"279432","id0021627",2,"2016-06-18 14:00:19","2016-06-18 14:10:59",1,-73.9966430664062,40.7632904052734,-73.9831924438477,40.7613716125488,"N",640
"294202","id0021757",2,"2016-03-23 19:04:20","2016-03-23 19:15:36",2,-73.9844665527344,40.7428436279297,-73.990837097168,40.7559814453125,"N",676
"34213","id0917751",2,"2016-03-05 12:53:03","2016-03-05 12:56:56",3,-73.9697418212891,40.7606086730957,-73.9734573364258,40.7553901672363,"N",233
"231466","id2347023",1,"2016-02-27 17:44:50","2016-02-27 17:58:28",1,-73.9950332641602,40.7450561523438,-73.9925765991211,40.7674751281738,"N",818
"333432","id2005944",2,"2016-02-10 07:07:18","2016-02-10 07:18:28",1,-73.9556503295898,40.782642364502,-73.9740524291992,40.7539443969727,"N",670
"1433775","id3086394",2,"2016-01-15 04:34:06","2016-01-15 04:41:40",1,-73.9676971435547,40.7569999694824,-73.992301940918,40.7587509155273,"N",454
"696982","id0866639",1,"2016-01-08 17:47:08","2016-01-08 17:59:37",1,-73.9816665649414,40.7665596008301,-74.002799987793,40.7606010437012,"N",749
"607151","id1878043",1,"2016-04-09 16:02:22","2016-04-09 16:18:14",1,-73.9878845214844,40.7382278442383,-73.9743499755859,40.7597122192383,"N",952
"1397588","id0226297",1,"2016-06-27 06:21:50","2016-06-27 06:25:18",1,-73.9910736083984,40.7559623718262,-73.9807434082031,40.7551879882812,"N",208
"993923","id0290854",2,"2016-06-26 19:10:18","2016-06-26 19:34:08",1,-73.9990997314453,40.7408790588379,-73.9736480712891,40.7947616577148,"N",1430
"559616","id3678620",1,"2016-01-27 20:11:45","2016-01-27 20:23:32",1,-73.9874954223633,40.7512817382812,-73.9600372314453,40.762134552002,"N",707
"1377151","id3327452",1,"2016-01-20 09:45:10","2016-01-20 09:58:56",1,-73.9920806884766,40.6950607299805,-74.0003128051758,40.7182655334473,"N",826
"536484","id2844646",1,"2016-05-11 21:01:39","2016-05-11 21:05:43",1,-73.9712982177734,40.79443359375,-73.9541625976562,40.7873077392578,"Y",244
"226281","id0742091",1,"2016-01-09 02:22:50","2016-01-09 02:34:30",1,-73.9943923950195,40.7552528381348,-73.9670486450195,40.7919082641602,"N",700
"254599","id0607500",2,"2016-04-11 11:47:52","2016-04-11 11:53:36",1,-73.9668426513672,40.7609596252441,-73.9715194702148,40.7574005126953,"N",344
"978921","id0257710",2,"2016-06-01 18:54:06","2016-06-01 19:05:33",1,-73.9997634887695,40.7269401550293,-74.0065994262695,40.7414817810059,"N",687
"41711","id0939556",2,"2016-05-10 14:01:04","2016-05-10 14:08:55",1,-74.0029220581055,40.7232704162598,-74.008186340332,40.7385101318359,"N",471
"1172911","id3838381",2,"2016-06-11 23:25:46","2016-06-11 23:38:49",1,-73.9882354736328,40.7369956970215,-73.9597778320312,40.7661170959473,"N",783
"294939","id2765315",2,"2016-02-20 13:48:56","2016-02-20 14:03:12",1,-73.9859390258789,40.7626113891602,-73.9904251098633,40.7516212463379,"N",856
"1368011","id2520286",2,"2016-05-17 11:04:43","2016-05-17 11:15:47",1,-74.0066299438477,40.731201171875,-73.9924240112305,40.7344284057617,"N",664
"454384","id0590253",2,"2016-01-11 14:10:22","2016-01-11 14:28:35",6,-74.0149612426758,40.7095108032227,-73.9736785888672,40.754581451416,"N",1093
"876442","id3304864",2,"2016-06-20 01:11:42","2016-06-20 01:21:02",1,-73.9943771362305,40.7486381530762,-74.0030364990234,40.7339515686035,"N",560
"845079","id1910739",1,"2016-01-02 11:07:02","2016-01-02 11:21:05",2,-73.9641571044922,40.7678985595703,-73.9975128173828,40.7258224487305,"N",843
"375947","id1018007",2,"2016-02-25 22:31:48","2016-02-25 23:00:49",1,-74.0014801025391,40.7278518676758,-73.8973770141602,40.8829193115234,"N",1741
"1422079","id3559898",1,"2016-03-31 09:12:54","2016-03-31 09:16:30",1,-73.9661102294922,40.765510559082,-73.9578857421875,40.7719306945801,"N",216
"950782","id1804455",2,"2016-02-17 20:20:45","2016-02-17 20:33:00",1,-73.9611892700195,40.5974617004395,-73.9747314453125,40.5821990966797,"N",735
"859406","id1520282",1,"2016-01-18 04:15:12","2016-01-18 04:20:29",1,-74.000129699707,40.7328720092773,-74.0109558105469,40.7132568359375,"N",317
"139589","id2079005",2,"2016-01-16 01:20:47","2016-01-16 01:26:49",1,-73.9747314453125,40.7420272827148,-73.9825210571289,40.731372833252,"N",362
"1173971","id0671074",2,"2016-06-20 06:37:43","2016-06-20 06:42:11",1,-73.9860305786133,40.7604560852051,-73.9912033081055,40.7500991821289,"N",268
"526562","id1952767",2,"2016-05-24 14:25:18","2016-05-24 14:32:39",2,-73.9850769042969,40.7534408569336,-73.9862670898438,40.7461318969727,"N",441
"285009","id1824890",1,"2016-03-11 00:16:26","2016-03-11 00:29:35",1,-73.9852828979492,40.7319869995117,-74.0079650878906,40.705810546875,"N",789
"481739","id1974809",1,"2016-04-03 21:08:06","2016-04-03 21:34:55",2,-74.0040740966797,40.7218742370605,-73.9578704833984,40.7317047119141,"N",1609
"1323267","id1373690",1,"2016-04-01 09:32:09","2016-04-01 09:47:51",1,-73.952507019043,40.7767524719238,-73.9616241455078,40.8059844970703,"N",942
"717990","id1251303",2,"2016-02-06 07:35:34","2016-02-06 07:44:11",2,-73.9872665405273,40.7249183654785,-74.0127334594727,40.7017707824707,"N",517
"1066962","id2524796",1,"2016-02-21 11:32:16","2016-02-21 11:35:23",1,-74.0149230957031,40.7097320556641,-74.0106964111328,40.7189674377441,"N",187
"577507","id1768354",2,"2016-04-01 10:27:58","2016-04-01 10:45:38",1,-73.9985198974609,40.7351455688477,-73.9861373901367,40.7406234741211,"N",1060
"1228345","id0909763",1,"2016-01-02 21:17:47","2016-01-02 21:28:28",2,-74.0019302368164,40.7350311279297,-73.9824600219727,40.7248649597168,"N",641
"36563","id2225801",2,"2016-06-12 04:09:53","2016-06-12 04:17:11",3,-73.938117980957,40.6987228393555,-73.9220352172852,40.6932411193848,"N",438
"1036938","id2420203",2,"2016-02-02 17:59:13","2016-02-02 18:15:31",1,-73.9805526733398,40.7601776123047,-73.9747314453125,40.7418746948242,"N",978
"133045","id1436211",1,"2016-01-10 08:07:03","2016-01-10 08:18:06",1,-73.9729995727539,40.7803916931152,-73.9777145385742,40.7535934448242,"Y",663
"1435551","id0777814",2,"2016-03-02 08:08:29","2016-03-02 08:22:42",2,-73.954719543457,40.7655487060547,-73.9435729980469,40.7467613220215,"N",853
"961971","id3713092",1,"2016-02-22 09:19:19","2016-02-22 09:36:42",1,-73.9807815551758,40.7141227722168,-73.9994506835938,40.7233505249023,"N",1043
"1445239","id2618602",1,"2016-04-24 17:54:39","2016-04-24 18:03:46",1,-73.9663925170898,40.7579612731934,-73.9864349365234,40.730224609375,"N",547
"178176","id3181752",1,"2016-05-18 18:18:02","2016-05-18 18:21:58",3,-73.9867248535156,40.7672233581543,-73.9853439331055,40.7601051330566,"N",236
"541382","id2120551",2,"2016-05-15 19:40:19","2016-05-15 19:47:18",2,-73.9599990844727,40.7192459106445,-73.9406356811523,40.7259254455566,"N",419
"1310675","id2512284",1,"2016-01-31 16:52:26","2016-01-31 17:05:23",2,-73.9838104248047,40.7432708740234,-73.9584274291992,40.7783203125,"N",777
